pto_no,pto_name,permit_id,is_intercity,route_text
NTSA/RSN-0581,SUPER METRO LIMITED,NTR-00202006121135460,False,"Ruiru, RuakaWangigeKikuyuWaiyakiwayWestlandsMoi avenueTomboyaThika rdKasaraniJujaThika, Thika-Makongeni"
NTSA/RSN-0581,SUPER METRO LIMITED,NTR-00202108091506440,False,"TALA, KOMAROCK- MALAA- KAMULU- RUAI-UTAWALA-PIPELINE- JOGOO RD- YAYA- KAWANGWARE-KABIRIA- KiKUYU, Limuru"
NTSA/RSN-0581,SUPER METRO LIMITED,NTR-00130,False,"kikuyu, waiyaki way,westlands,moi avenue,tom mboya,thika road,kasarani, juja"
NTSA/RSN-0581,SUPER METRO LIMITED,NTR-00191,False,"kikuyu, kawangware kenyatta ambasdour tom mboya thika road kasarani, juja"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-A5ACQDD,True,"Ruiru, Ruaka Wangige Kikuyu Waiyaki way Westlands Moi Avenue Tom Mboya Thika rd Kasarani Juja Thika (Thika makongeni) Oldonyo Sabuk Kilimambogo Tala Machakos Mombasa rd, Mlolongo"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-9AKF2PP,True,"Ruiru, Ruaka Wangige Kikuyu Waiyaki way Westlands Moi Avenue Tom Mboya Thika rd Kasarani Juja Thika (Thika makongeni) Oldonyo Sabuk Kilimambogo Tala Machakos Mombasa rd, Mlolongo"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-DB3T5RP,True,"Ruiru, Ruaka Wangige Kikuyu Waiyaki way Westlands Moi Avenue Tom Mboya Thika rd Kasarani Juja Thika Thika makongeni Oldonyo Sabuk Kilimambogo Tala Machakos Mlolongo Mombasa rd Bomas Hardy Gataka Ongata Rongai Kiserian Ngong Karen Dagoretti corner, KNH"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-3ZQS3DE,True,"ruaka, Wangige kikuyu waiyaki way westlands moi avenueTomboya Thika rd kasarani zimmerman kahawa west bypass Juja Thika Thika makongeni oldonyo sabuk Kilimambogo TalaMachakos Mlolongo mombasa rd Bomas hardy gataka ongata Rongai Kiserian Ngong Karen Dagoreti coner, KNH"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-JY7SLYJ,True,"ruaka, Wangige limuru kikuyu waiyaki way westlands moi avenueTom boya Thika rd alsops juja rd outering rd kasarani zimmerman kahawa west bypass Juja Thika Thika makongeni oldonyo sabuk Kilimambogo Tala Machakos kitengela Mlolongo mombasa rd jogoo rd upperhill Bomas hardy gataka ongata Rongai Kiserian Ngong Karen Dagoreti coner kawangare kabiria lavington kileleshwa yaya, KNH"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-POKSR2V,False,"Ruiru, ruakawangigeLimuruKikuyuWiayaki wayWestlandsMoi avenueTom mboyaGPOAmbassadorsKencomThika rdAlsopsJuja rdOutering rdAirport rdEmbakasi via Taj mallCity cabanasUtawalaPipelineKomarockUmojaSavanahJacarandaFedhaTenaMombasa rdKitengelaMachakosTalaKilimbambogoOldonyo sabukMakongeniThika JujaYayakileleshwaLavingtonKabiria KawangwareDagoreticornerKarenNgongKiserianOngata rongaiGatakaHardyBomas, KNH back"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-VYAS9Y2,False,"kikuyu, juja,waiyaki way,westlands,moi avenue,tom mboya,thika road, kasarani"
NTSA/RSN-0581,SUPER METRO LIMITED,ADR-Q5LCM2D,False,"kikuyu, waiyakiway,westlands,moi avenue,tom mboya,thika road,kasarani,juja, makongenithika"
NTSA/RSN-0322,SUPER TRAM LIMITED,NTR-00202109131306060,False,"Tom mboya, limuru ndenderu ruakamwihoko zimmermangithuraikahawa westruirujujathika road, makongenithika"
NTSA/RSN-0322,SUPER TRAM LIMITED,NTR-00124,False,"tommboya, zimmerma,githurai, kahawa west"
NTSA/RSN-0322,SUPER TRAM LIMITED,NTR-00201901151029270,False,"tom mboya, zimmerman,githurai,kahawa west,ruiru,juja,thika road, makongenithika"
NTSA/RSN-0322,SUPER TRAM LIMITED,ADR-ZZJS9PQ,False,"commercial, githurai,zimmerman, kahawa west"
NTSA/RSN-0322,SUPER TRAM LIMITED,ADR-2DVSZQ8,False,"tommboya, kahawa west,zimmerma, githurai"
NTSA/RSN-0322,SUPER TRAM LIMITED,ADR-K9BFEA9,False,"ronald ngala, githurai , kahawa west"
NTSA/RSN-0322,SUPER TRAM LIMITED,ADR-7WRS7Q6,False,"odeon, githurai,kahawa west,bypass, ruiru"
NTSA/RSN-01355,SURMOUNT SHUTTLE LIMITED,NTR-00201910041103390,False,"Luthuli Avenue, Thika rd,Juja,Makongeni, Gatundu, Luthuli Avenue"
NTSA/RSN-01355,SURMOUNT SHUTTLE LIMITED,,False,"Ngara,Juja rd,Outering rd ,Jogoo rd,Kangundo rd,Eastern Bypass,Savannah - Komarock and back- Luthuli Avenue"
NTSA/RSN-0592,tawala shuttle limited,NTR-0016,True,"Bus station, NRB West Madaraka Mombasa RD, Langata RD, Lusaka RDCity Standium, Jogoo RD Donholm, OuterRing Rd AllsopsThika RD, UtawalaEastern BypassRuiru, RuakaWangige Kawangware, Ngong rd"
NTSA/RSN-0592,tawala shuttle limited,NTR-001183,True,"Kangundo Rd, Outering Rd Githunguri Utawala Jogoo Rd Mombasa Rd Mbagathi Rd GPO via Ngong Rd, Ambassador"
NTSA/RSN-0592,tawala shuttle limited,NTR-00134,True,"joska, githunguri,utawala,mombasa road,gpo,ambassadeur, commercial"
NTSA/RSN-0592,tawala shuttle limited,ADR-2DVS23A,True,"joska, commercial,githunguri,utawala,mombasa road,gpo, ambassadeur"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,NTR-00201901041436380,False,"south c, south b,likoni, eastleigh"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-REOSRMR,True,"bus station, mombasa road, south c, south b, hazina"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-MDMSQ8O,False,"ngumo, south c, south b, industrial area"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-YM3S6Q9,False,"bus station, south c,southb, industrial area"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-8LMSEPZ,True,"bus station, hazina,mombasa road, south c, south b"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-ZZJSQD5,True,"south c, south b,mombasa rd,likoni,eastleigh,gikomba,jogoo rd,outering rd,donholm, fedha"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-LZRSWZV,False,"south c, south b,likoni,eastleigh,gikomba,jogoo rd,outering rd, fedha"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-O68I2WW,True,"machakos, syokimau,imara daima,south b,south c,ngumo,likoni rd,industrial area,eastleigh,gikomba,busstation,jogoo rd,donholm, fedha"
NTSA/RSN-01725,TELAVIV TRAVELLERS LIMITED,ADR-6DBS87M,True,"machakos, syokimau,imara daima,south b,south c,ngumo,likoni rd,industrial area,eastleigh,gikomba,busstation,jogoo rd,outering rd,donholm, fedha"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,NTR-00201912041616440,False,"Odeon, Thika rdThomeRuakakiambuRuiru, Thika (MAKONGENI)"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,NTR-00202008061555520,False,"Odeon, Thika road Thome Kiambu Barabara Tano Nderi Kikuyu Ruaka Ruiru Thika, Makongeni"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,NTR-00247,False,"odeon, thika road, thome"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,ADR-EPJSALK,False,"Ngara, ThikaMokengeni, Kenol"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,ADR-2DVSZ8O,False,"odeon, thome, kiambu"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,ADR-K9BFEWO,False,"odeon, thika rd, thome, bypass, ruiru"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,ADR-7WRS7KB,False,"odeon, thika road, thome, bypass, ruiru"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,ADR-BQ9S7OR,False,"odeon, thika road, thome, ruaka"
NTSA/RSN-0605,THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED,ADR-REOS83D,False,"odeon, thome, thika road"
NTSA/RSN-01757,TIKAGI SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,NTR-00202108091426140,False,"kiambu, tatu city ruiru tinganga roysambu ruaka githurai 44 kahawa westgithurai 45 mwiki gatundu thika ikinu, githunguri"
NTSA/RSN-01757,TIKAGI SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,NTR-00201909131535550,False,"Tinganga, KiambuRuakaTatu cityRoysambu RuiruGatunduThikaGithurai45Githurai44, Mwiki"
NTSA/RSN-01757,TIKAGI SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-7WRSVDA,False,"kiambu, ikunu, GITHUNGURI"
NTSA/RSN-01757,TIKAGI SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-BQ9S5JK,False,"kiambu, tatu city ruiru tinganga roysambu ruaka githurai 44 githurai 45 mwiki gatundu thika ikinu, githunguri"
NTSA/RSN-01757,TIKAGI SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-REOSRW5,False,"tinganga, kiambu,tatu city,ruiru,gatundu,thika,githurai45,githurai44, mwiki"
NTSA/RSN-01757,TIKAGI SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,ADR-MDMSQYP,False,"tinganga, thika, githurai45, githurai44, mwiki"
NTSA/RSN-0610,TRANSNOMICS COMPANY LIMITED,NTR-00202002271055550,False,"Limuru, kikuyuWangigebananaRwakaWestlandsRedhill link rdPeponi rdNorthern bypassKiambuRuiru, Thika"
NTSA/RSN-0610,TRANSNOMICS COMPANY LIMITED,NTR-00201909251519230,False,"limuru, banana,rwaka,westlands,redhill link road,peponi rd,northen bypass,ruiru, thika"
NTSA/RSN-0610,TRANSNOMICS COMPANY LIMITED,ADR-YM3SV52,False,"nairobi, limuru bypass, ruiru, thika"
NTSA/RSN-0610,TRANSNOMICS COMPANY LIMITED,ADR-8LMSJ93,False,"nairobi, thika,limuru bypass, ruiru"
NTSA/RSN-0610,TRANSNOMICS COMPANY LIMITED,ADR-ZZJS9RE,False,"limuru bypass, ruiru, thika"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00201910291107300,False,"Khoja, Westlands,Wangige,Kikuyu,Southern by pass,Karen,Ngong, Kiserian"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00202012151514130,False,"Khoja, Thika Westlands Wangige GachieKiambu Limuru KikuyuKaren Ngong, Kiserian"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00612,False,"Khoja, WestlandsWangigeBypassThika Makongeni, Kerugoya"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-537H2ZQ,False,"Khoja, Westlands,Wangige,Bypass, Thika"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-A5ACVEL,False,"Kiserian, Ngong Karen Khoja WestlandsKikuyu Wangige Gachie Kiambu Limuru Thika Makongeni, Kerugoya"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-9AKF83J,False,"khoja, westlands,wangige,bypass, thika"
NTSA/RSN-01718,TRANSWORLD TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-DB3T8P3,False,"khoja, thika,westlands,wangige, bypass"
NTSA/RSN-0613,TRAVEL MART LIMITED,NTR-00202006052036480,False,"Luthuli, KariakorGikombaNgaraJuja rdEastleighThika rdMathare northOuteringFedhaEastern bypass, Kangundo rd underpass"
NTSA/RSN-0613,TRAVEL MART LIMITED,ADR-2DVS57B,False,"luthuli avenue, kariokor, eastleigh"
NTSA/RSN-0613,TRAVEL MART LIMITED,ADR-K9BFVDL,False,"luthuli avenue, eastleigh, kariokor"
NTSA/RSN-01750,UKAKINA MATATU OWNERS SACCO SOCIETY LTD,ADR-7WRSV8A,False,"kenyatta hospital, kawangware, uthiru, kinoo"
NTSA/RSN-5948,UMMOINNER CLASS LIMITED,NTR-00202007021338420,True,"Ronald Ngala, Juja rd Thika rdOutering rd jogoo rd Umoja InnercoreKomarockKangundo rd Mombasa rd Ruai, Kamulu"
NTSA/RSN-5948,UMMOINNER CLASS LIMITED,NTR-00876,True,"Ronald Ngala, Tom Mboya Juja Rd Thika Rd Outering Rd Jogoo Rd Umoja Innercore Komarock Kangundo Rd Ruai Kamulu Mombasa Rd, Greatwall"
NTSA/RSN-5948,UMMOINNER CLASS LIMITED,ADR-7WRSOLO,False,"Ronald Ngala, Jogoo rdOutering rdUmoja innercoreKomarockKangundo rdRuai, Kamulu"
NTSA/RSN-0620,UMOINNER SACCO LTD,NTR-00201909161142390,False,"Ronald Ngala, Jogoo road Shauri Moyo Outering road Kangundo road Saika, Ruia"
NTSA/RSN-0620,UMOINNER SACCO LTD,NTR-00202007021301330,False,"Ronald Ngala, Shauri Moyo Jogoo road Donholm Tajmall Utawala Kangundo road Komarock Umoja-Innercore Outering road, Allsops"
NTSA/RSN-0620,UMOINNER SACCO LTD,NTR-00397,False,"ronald ngala, jogoo road,umoja, innercore"
NTSA/RSN-0620,UMOINNER SACCO LTD,NTR-00125,False,"ronald ngala, jogoo road,buru buru,kangundo road, moulem"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-8LMSV59,False,"Ronald Ngala, Jogoo rdDonholmTajmallUtawalaKangundo rdKomarockUmoja-InnercoreOutering rd, Allsops"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-ZZJS2V8,False,"ronald ngala, jogoo road, buruburu, kagundo road, moulem"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-LZRS36M,False,"ronald ngala, jogoo road, umoja innercore"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-O68ILBR,False,"ronald ngala, moulem,jogoo road,buru buru, kangundo road"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-6DBSDKP,False,"ronald ngala, innercore,jogoo road, umoja"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-WZ9S3D6,False,"ronald ngala, umoja innercore, jogoo road"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-537HOQA,False,"ronald ngala, jogoo rd,outering rd,kangundo rd,saika, ruia"
NTSA/RSN-0620,UMOINNER SACCO LTD,ADR-A5AC7LA,False,"ronald ngala, moulem,jogoo road, buruburu, kagundo road"
NTSA/RSN-0621,UMOJA INNERCORE TENA MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00502,False,"mfangano, jogoo road, umoja"
NTSA/RSN-0621,UMOJA INNERCORE TENA MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00201910041031520,False,"mfangano, jogoo rd,umoja,outering rd,kangundo rd, malaa"
NTSA/RSN-0621,UMOJA INNERCORE TENA MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-BQ9S5WK,False,"Mfangano, Bus Station Muthurwa Jogoo Rd Shauri Moyo Umoja Innercore Outering Rd Eastleigh Section 3 Utawala Malaa Eastern Bypass Katani Syokimau Mlolongo Kitengela Kangundo Rd Ruai Juja Rd Eastleigh Forest Rd Thika Rd Alsops Donholm Savanna Komarock Industrial area Manyanja Rd, Enterprise Rd"
NTSA/RSN-0621,UMOJA INNERCORE TENA MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-REOSR75,False,"ronald ngala, umoja innercore, jogoo road"
NTSA/RSN-0621,UMOJA INNERCORE TENA MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-MDMSQDP,False,"mfangano, umoja, jogoo road"
NTSA/RSN-0621,UMOJA INNERCORE TENA MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-YM3S6K3,False,"mfangano, luthuli avenue, eastleigh section 3"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,NTR-00202009281541460,False,"Tom mboya, Thika roadOuteringEastern BypassRuiru Thika, Kenol"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,NTR-00201903261429260,False,"githurai, mwihoko, ruiru"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,NTR-00201901041326070,False,"githurai, githurai, mwihoko"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,ADR-537HYVM,True,"Mombasa rd, Outering rd Juja rd Eastleigh Tom mboya Kenyatta av GPO Community Knh Ngong rd Kawangware Kikuyu Kiambu rd bypass thika rd Githurai Ruiru Thika, kenol"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,ADR-A5AC2AY,True,"Mombasa rd, Outering rd Juja rd Eastleigh Tom mboya Kenyatta av GPO Community Knh Ngong rd Kawangware Kikuyu waiyaki way forest rd Kiambu rd bypass thika rd Githurai mwiki Ruiru Thika, kenol"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,ADR-9AKFOPZ,True,"Mombasa rd, Outering rd Juja rd Eastleigh Tom mboya Kenyatta av GPO Community Knh Ngong rd Kawangware Kikuyu waiyaki way Westlands Limuru Rd forest rd Kiambu rd bypass thika rd Githurai mwiki Ruiru Thika, kenol"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,ADR-DB3TQR7,True,"Mombasa rd, Outering rd Juja rd Eastleigh Tom mboya Kenyatta av GPO Community Knh Ngong rd Kawangware Kikuyu waiyaki way Westlands Limuru Rd forest rd Kiambu rd bypass thika rd Githurai mwiki Ruiru Thika, kenol"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,ADR-3ZQSOD7,False,"commercial, tom mboya,thika road, githurai"
NTSA/RSN-0623,UNIFIED INTERNATIONAL LIMITED,ADR-JY7SEYP,False,"tom mboya, thika road, githurai, ruiru"
NTSA/RSN-1901,UNIMAX CLASSIC TRAVELLERS SACCO,NTR-00340,False,"khoja, banana, limuru"
NTSA/RSN-1901,UNIMAX CLASSIC TRAVELLERS SACCO,NTR-00202107121421300,True,"limuru, banana ndenderu northern bypass eastern bypass cabanas athi river, Machakos"
NTSA/RSN-1901,UNIMAX CLASSIC TRAVELLERS SACCO,ADR-K9BFLY5,True,"Banana, kiambu wangari maathai rd westlands ndenderu via waiyaki way limuru njabini wanjohi northern bypass eastern bypass cabanas athi river, machakos"
NTSA/RSN-1901,UNIMAX CLASSIC TRAVELLERS SACCO,ADR-7WRSVRR,True,"banana, railways,athi river, machakos"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,NTR-0024,True,"Muthurwa, likoni rd jogoo rd outering rd alsops ruiru eastern bypass kangundo rd joska malaa koma machakos mombasa rd cabanas utawala githunguri airwayskatani, mlolongo"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,NTR-0019,False,"muthurwa, jogoo road,kangundo road,ruai, joska"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,NTR-00510,True,"muthurwa, likoni road,mombasa road,city cabanas,eastern bypass,utawala,githunguri, kangundo road"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,NTR-00201901181546510,True,"ruiru, eastern bypass,utawala,cabanas,mombasa rd,mlolongo,makutano, machakos"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,ADR-JY7SEB2,True,"Muthurwa, likoni rd jogoo rd outering rd alsops thika rd ruiru eastern bypass kangundo rd joska malaa koma machakos mombasa rd utawala githunguri airwayskatani, mlolongo"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,ADR-POKS79A,True,"muthurwa, likoni road, mombasa road, cabanas, eastern bypass, utawala, ruiru"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,ADR-VYASZ2E,False,"city cabanas, ruiru, eastern bypass"
NTSA/RSN-0625,UTAWALA BY-PASS TRAVELLERS SACCO,ADR-Q5LCBWP,False,"city cabanas, eastern bypass, ruiru"
NTSA/RSN-01745,VIRGINIA COACH ENTERPRISE LIMITED,NTR-00415,False,"ronald ngara, thika road, githurai"
NTSA/RSN-01745,VIRGINIA COACH ENTERPRISE LIMITED,NTR-00202107071449000,False,"Nairobi, joska malaa koma athi river, Mlolongo"
NTSA/RSN-01745,VIRGINIA COACH ENTERPRISE LIMITED,ADR-7WRSVPR,True,"ronald ngala, githurai, thika, mwingi"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,NTR-00201910041505590,False,"Ngong, KarenDagoretti cornerUthiruKikuyuNdeiya(kamangu)KahuhoNduma, Limuru"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,NTR-00616,False,"Kikuyu, Ndumbuini, Ndeiya(kamangu), Muguga, Limuru"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,NTR-00673,False,"kikuyu, karen, ngong"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-WZ9S9PL,False,"kiserian, ngong karen dagoretti corner waithaka uthiru kikuyu nduma kahuho ngecha ndeiya (kamangu) limuru tigoni wangige ndenderu, kiambu"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-537HW92,False,"kiserian, ngong Bomas karen dagoretti corner waithaka uthiru kikuyu nduma kahuho ngecha ndeiya (kamangu) limuru tigoni wangige ndenderu Ruiru, kiambu"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-A5AC8OM,False,"kikuyu, ndumbuini, ndeiya, muguga, limuru"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-9AKFR99,False,"kikuyu, ndumboini,ndaiya, limuru"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-DB3TOZV,False,"kikuyu, limuru,ndumboini, ndaiya"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-3ZQS2MK,False,"kikuyu, ngong, karen"
NTSA/RSN-0632,WAKIMALI TRAVELLERS CO. LIMITED,ADR-JY7S76R,False,"ngong, karen,dagoretti corner,uthiru,kikuyu,kahuho,nduma, limuru"
NTSA/RSN-0633,WALOKANA MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,ADR-7WRS9R9,True,"Khoja, WestlandsPeponi rdWangigeNgechaKikuyuWestern bypassNorthern bypass Thika, Naivasha, Nakuru"
NTSA/RSN-0633,WALOKANA MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,ADR-BQ9SQ23,False,"khoja, westlands,wangige,ngecha, peponi rd"
NTSA/RSN-0633,WALOKANA MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,ADR-REOSZQO,False,"khoja, wangige, westlands"
NTSA/RSN-0633,WALOKANA MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,ADR-MDMSJZQ,False,"khoja, peponi rd,westlands,wangige, ngecha, khoja"
NTSA/RSN-0633,WALOKANA MULTIPURPOSE CO-OPERATIVE SOCIETY LTD,,True,"Westlands,Peponi rd,Wangige via limuru rd,Ngecha,Kikuyu,Western bypass,Northern bypass,Thika rd,Thika,Limuru,Naivasha - Nakuru and back- khoja - Westlands,Peponi rd,Wangige via limuru rd,Ngecha,Kikuyu,Western bypass,Northern bypass,Thika rd,Thika,Limuru,Naivasha - Nakuru and back - khoja - Westlands,Peponi rd,Wangige via limuru rd,Ngecha,Kikuyu,Western bypass,Northern bypass,Thika rd,Thika,Limuru,Naivasha - Nakuru and back"
NTSA/RSN-02044,WANJO PATRAMES TRAVEL COMPANY LIMITED,NTR-00202106181630480,False,"Nairobi, Eastleigh thika road ruiru nyanduma, Juja"
NTSA/RSN-02044,WANJO PATRAMES TRAVEL COMPANY LIMITED,ADR-POKSRJ8,False,"Thika rd, juja Ruiru nyanduma eastleigh Nairobi ladhies rd lusaka rd langata rd mbagathi rd bomas magadi rd ngong rd karen gataka rd ongata rongai ngong town kiserian, kajiado"
NTSA/RSN-02044,WANJO PATRAMES TRAVEL COMPANY LIMITED,ADR-VYAS9MY,True,"Nairobi, Lusaka Rd Via Mombasa Rd Langata Rd Mbagathi Rd Langata Link Rd Bomas Magadi Rd Ngong Rd Kabiria Karen Gataka Rd Ongata Rongai Ngong Town Kiserian Kitengela, Kajiado"
NTSA/RSN-0716,WELKAN 48 TRAVELLERS SACCO SOCIETY LTD,NTR-00201910041453230,False,"westlands, lavington,kawangware,riruta,naivas,gatina,redhill rd,nyari estate, kangemi"
NTSA/RSN-0716,WELKAN 48 TRAVELLERS SACCO SOCIETY LTD,ADR-ZZJSZA9,False,"westlands, lavington, kawangware"
NTSA/RSN-0716,WELKAN 48 TRAVELLERS SACCO SOCIETY LTD,ADR-LZRSRM7,False,"westlands, kawangware, lavington"
NTSA/RSN-02057,WELKAN TRAVELLERS SERVICES LIMITED,NTR-00201910041453230,False,"Westlands, Lavington,Kawangware,Riruta,Naivas,Gatina,Redhill rd,Nyari estate, Kangemi"
NTSA/RSN-02057,WELKAN TRAVELLERS SERVICES LIMITED,ADR-VYAS92A,False,"Kawangware, GatinaLavingtonYayaFig TreeWestlandsWaiyaki WayLimuru RdPeponi RdRed Hill RdRed Hill Link RdGachieGitaruGathigaKaruraWangige Kinoo RegenUthiruRiruta, Kangemi"
NTSA/RSN-0641,WEST MADARAKA ROUTE 14 COOPERATIVE SACCO.,NTR-0016,True,"Bus station, NRB West Madaraka Mombasa RD, Langata RD, Lusaka RDCity Standium, Jogoo RD Donholm, OuterRing Rd AllsopsThika RD, UtawalaEastern BypassRuiru, RuakaWangige Kawangware, Ngong rd"
NTSA/RSN-0641,WEST MADARAKA ROUTE 14 COOPERATIVE SACCO.,ADR-BQ9SQ86,False,"bus station, west madaraka, langata rd, strathmore"
NTSA/RSN-0641,WEST MADARAKA ROUTE 14 COOPERATIVE SACCO.,ADR-REOSZ5E,False,"bus station, madaraka estate,west madaraka, langata rd"
NTSA/RSN-0641,WEST MADARAKA ROUTE 14 COOPERATIVE SACCO.,ADR-MDMSJ2R,False,"bus station, strathmore,west madaraka, langata rd"
NTSA/RSN-2704,zam zam fourty five limited,NTR-00202107221159520,False,"Commercial, Ronald ngala Zimmermankiambugithuraikahawa westoutering roadnorthern bypasseastern bypassruiruthika, Makongeni"
NTSA/RSN-2704,zam zam fourty five limited,NTR-00202007081106410,False,"Nairobi, Thika rdGithurairuiru, Thika(Makongeni)"
NTSA/RSN-2704,zam zam fourty five limited,NTR-00202012111556180,False,"Nairobi, Thika rd Outering rd Kangundo rd Eastern Bypass Ruiru Thika(Makongeni), Githurai"
NTSA/RSN-2704,zam zam fourty five limited,NTR-00201905271349100,False,"Nairobi, Thika Rd Githurai Thika Isiolo Marsabit, Moyale"
NTSA/RSN-2704,zam zam fourty five limited,NTR-00202211011812570,False,"Nairobi, Zimmerman Kahwa West, Githurai 44"
