pto_no,sacco,permit_id,route_hints,is_intercity,route_text,pto_name_raw
NTSA/RSN-0547,Serian,ADR-ZZJSZ7R,,False,"railways, kiserian, ongata rongai",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-LZRSRJD,,False,"nairobi, kiserian, magadi",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-O68I8J6,,False,"railways, kiserian,mbagathi way, ongata rongai",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-6DBSLJV,,False,"railways, kiserian,knh,mbagathi way, rongai",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-WZ9S9R5,,False,"railways, knh,mbagathi way,rongai, kiserian",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,ADR-537HW8K,,False,"railways, kiserian, ngong, Nairobi - Ngong via Karen - Kiserian and back",SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0547,Serian,,,False,Nairobi - Ngong via Karen - Kiserian and back - Nairobi - Ngong via Karen - Kiserian and back,SERIAN SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0548,Seven City Shuttle,ADR-JY7SL62,,True,"nairobi, athi river , kitengela, machakos",seven city shuttle limited
NTSA/RSN-0548,Seven City Shuttle,ADR-POKSREA,,True,"railways, machakos,athiriver, kitengela",seven city shuttle limited
NTSA/RSN-01767,Single Line,NTR-00202109201132040,,True,"katani, mlolongo mombasa rd hazina enterprise rd GPO ambassador, hakati",SINGLE LINE SERVICES LIMITED
NTSA/RSN-01767,Single Line,ADR-JY7S2Y8,,False,"south b, gpo, ambassador, hazina estate",SINGLE LINE SERVICES LIMITED
NTSA/RSN-01767,Single Line,ADR-POKS52J,,False,"south b, gpo, ambassador, hazina estate",SINGLE LINE SERVICES LIMITED
NTSA/RSN-01767,Single Line,ADR-VYASPYM,,False,"bus station, south b, hazina",SINGLE LINE SERVICES LIMITED
NTSA/RSN-1900,Smoke City,NTR-001102,,True,"Nairobi, Kitengela, Machakos, Makueni",SMOKE CITY SACCO LIMITED
NTSA/RSN-1900,Smoke City,NTR-00381,,True,"nairobi, machakos, Wote",SMOKE CITY SACCO LIMITED
NTSA/RSN-1900,Smoke City,NTR-00202009301656280,,True,"Nairobi, KitengelaKajiado, Namanga",SMOKE CITY SACCO LIMITED
NTSA/RSN-1900,Smoke City,ADR-8LMS9RZ,,True,"city cabanas, machakos, Wote",SMOKE CITY SACCO LIMITED
NTSA/RSN-0563,Snowball Society,NTR-00138,,False,"kiserian, magadi road,langata road,mbagathi road,knh, railways",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,NTR-00724,,True,"Railways, KNH,, Mbagathi,, Langata road,, Rongai,, Kiserian,, Namanga and back",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,ADR-O68IMV7,,True,"Railways, KNH ngong rd kawangware ndonyo karen kibera langata rd hardy gataka rd ongata rongai kiserian isinya namanga kitengela, Mombasa rd",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,ADR-6DBS9W7,,False,"Railways, Athi River, Kitengela",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,ADR-WZ9SEWJ,,False,"railways, knh,mbagathi way,rongai, kiserian",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,ADR-537HBBV,,False,"railways, mbagathi way,ongata rongai, kiserian",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,ADR-A5ACKKE,,False,"railways, ongata rongai, kiserian",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-0563,Snowball Society,ADR-9AKFJJV,,False,"railways, kiserian, ongata rongai",SNOWBALL SACCO SOCIETY LTD
NTSA/RSN-019122,Sony Classic Shuttle East Africa,NTR-00202104201026350,,False,"Juja, Ruiru Eastern bypass Commercial Kikuyu Mutarakwa Thigio Limuru Githunguri Kiambu Wangige, Ruaka",SONY CLASSIC SHUTTLE EAST AFRICA LIMITED
NTSA/RSN-019122,Sony Classic Shuttle East Africa,NTR-00202104290903280,,False,"Eastern by pass, Ruiru JujaRuaka Kiambu Githunguri Thigio Wangige Mutarakwa Limuru, kikuyu",SONY CLASSIC SHUTTLE EAST AFRICA LIMITED
NTSA/RSN-019122,Sony Classic Shuttle East Africa,ADR-9AKFOOQ,,False,"commercial, kiambu, githunguri",SONY CLASSIC SHUTTLE EAST AFRICA LIMITED
NTSA/RSN-019122,Sony Classic Shuttle East Africa,NTR-00202104201026350,,False,"Juja, Ruiru Eastern bypass Commercial Kikuyu Mutarakwa Thigio Limuru Githunguri Kiambu Wangige, Ruaka",SONY CLASSIC SHUTTLE EAST AFRICA LIMITED
NTSA/RSN-019122,Sony Classic Shuttle East Africa,NTR-00202104290903280,,False,"Eastern by pass, Ruiru JujaRuaka Kiambu Githunguri Thigio Wangige Mutarakwa Limuru, kikuyu",SONY CLASSIC SHUTTLE EAST AFRICA LIMITED
NTSA/RSN-019122,Sony Classic Shuttle East Africa,ADR-9AKFOOQ,,False,"commercial, kiambu, githunguri",SONY CLASSIC SHUTTLE EAST AFRICA LIMITED
NTSA/RSN-0566,South B Society,NTR-00201910291437530,,True,"Bus station, South b,Hazina,Mombasa rd, Machakos",SOUTH B MATATU OWNERS SACCO SOCIETY LTD
NTSA/RSN-0566,South B Society,NTR-00202105241245440,,True,"Bus Station, mombasa rd south b south c jogoo rd eastleigh juja rd thika rd outering rd embakasi utawala kangundo rd ruai, Machakos",SOUTH B MATATU OWNERS SACCO SOCIETY LTD
NTSA/RSN-0566,South B Society,ADR-EPJSY5D,,False,"bus station, hazina, south b",SOUTH B MATATU OWNERS SACCO SOCIETY LTD
NTSA/RSN-0566,South B Society,ADR-2DVS53V,,False,"bus station, south b, hazina",SOUTH B MATATU OWNERS SACCO SOCIETY LTD
NTSA/RSN-0566,South B Society,ADR-K9BFV5A,,False,"bus station, south b, hazina",SOUTH B MATATU OWNERS SACCO SOCIETY LTD
NTSA/RSN-0566,South B Society,ADR-7WRSZJL,,False,"bus station, hazina, south b",SOUTH B MATATU OWNERS SACCO SOCIETY LTD
NTSA/RSN-02030,Southleigh S,ADR-537HQE2,,True,"Ngara fig tree, Kariokor Juja rd GikombaEastleigh Kiambiu Jericho Buruburu Alsops Outering rd Cabanas Mombasa rd Nyayo round about Lusaka rd Likoni rd Muthurwa Jogoo rd Savannah Umoja Saika Mowlem Civil servants eastern bypass utawala, Kangundo rd",SOUTHLEIGH S LIMITED
NTSA/RSN-02030,Southleigh S,ADR-A5ACP5M,,True,"Commercial, OTC south c south b enterprise rd ngara fig tree juja rd eastleigh alsops outering rd mombasa rd cabanas jogoo rd muthurwa lusaka rd likoni rd lungalunga rd umoja saika mowlem civil servant utawala eastern bypass kangundo rd jericho maringo greenspan kiambio gikomba buruburu mlolongo katani koma hills, Machakos",SOUTHLEIGH S LIMITED
NTSA/RSN-02030,Southleigh S,,75,True,"Commercial - Eastleigh,Jogoo rd,Buruburu,Jericho,Komarock,Spine rd,Saika,Umoja,Outering rd,Kangundo rd,Utawala,75 rd,Mombasa rd,South c,Mai Mahiu - Deep west and back- Commercial - Eastleigh,Jogoo rd,Buruburu,Jericho,Komarock,Spine rd,Saika,Umoja,Outering rd,Kangundo rd,Utawala,75 rd,Mombasa rd,South c,Mai Mahiu - Deep west and back - Commercial - Eastleigh,Jogoo rd,Buruburu,Jericho,Komarock,Spine rd,Saika,Umoja,Outering rd,Kangundo rd,Utawala,75 rd,Mombasa rd,South c,Mai Mahiu - Deep west and back",SOUTHLEIGH S LIMITED
NTSA/RSN-8117,Southleigh,NTR-00202003161550390,,False,"Kariokor, GikombaEastleighJerichoBuruburuOutering rdCabanasMombasa rdNyayo roundaboutLusaka rdMuthurwaJogoordSavannahUmoja, Saika",SOUTHLEIGH SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-8117,Southleigh,ADR-2DVSDV3,,True,"Ngara fig tree, Kariokor Juja rd GikombaEastleigh Kiambiu Jericho Buruburu Alsops Outering rd Cabanas Mombasa rd Nyayo round about Lusaka rd Likoni rd Muthurwa Jogoo rd Savannah Umoja Saika Mowlem Civil servants eastern bypass utawala, Kangundo rd",SOUTHLEIGH SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-8117,Southleigh,ADR-K9BFZQY,,False,"kariokor, gikomba,eastleigh,jericho,buruburu,outeringroad, cabanas",SOUTHLEIGH SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-5361,Sowetamu,NTR-00201911080923280,,True,"Thika, Ruiru,Eastern Bypass,Mihango,Kayole junction,soweto,Tajmall,Cabanas,Machakos, Wote",SOWETAMU TRAVELLERS SACCO
NTSA/RSN-5361,Sowetamu,NTR-00133,,True,"Kenol, Thika Ruiru Eastern Bypass Jogoo Rd Mihango Kayole Junction Soweto Taj mall Mombasa Rd Machakos Wote Kibwezi, Kitui",SOWETAMU TRAVELLERS SACCO
NTSA/RSN-5361,Sowetamu,NTR-001152,,False,"isinya, kitengela athi river syokimau jkia utawala ruai malaa kangundo rd kangundo umoja innercore outering rd dandora kariobangi huruma buruburu jogoo rdkencom rongai kiserian ngong hardy knh kibera kawangware kikuyu waiyaki way thika rd, thika",SOWETAMU TRAVELLERS SACCO
NTSA/RSN-5361,Sowetamu,NTR-00201812271114480,,True,"kayole junction, soweto,taj mall,cabanas,machakos, wote",SOWETAMU TRAVELLERS SACCO
NTSA/RSN-5361,Sowetamu,ADR-3ZQS3YE,,True,"Thika, Ruiru Gatanga Njambini, Naivasha",SOWETAMU TRAVELLERS SACCO
NTSA/RSN-0572,St. Marys Transport Society,NTR-00857,,False,"NAIROBI, KISERIAN, MAGADI AND BACK",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,NTR-00202108060801500,,True,"Bus Station, city stadium lusaka rd enterprise rd likoni rd jogoo rd kangundo rd via eastern bypass mombasa rd langata rd kungu karumba rd ngong rd karen dagoretti yaya centre limuru rd, Ruaka",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,NTR-0020181211134410497,,False,"Bus station, Kencom,GPO,KNH,Adams arcade,Karen,Ngong,Matasia,Kiseriani,Rongai,Bomas,Langata road, Kiserian",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,NTR-00370,,False,"bus station, kenyatta,mbagathi road,langata,otiende, st marys",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,NTR-00202007021132300,,False,"Bus Station, KNHMbagathi WayLangataRongai, Kiserian",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,ADR-3ZQS2AL,,False,"bus station, knh,mbagathi way, langata,otiende, st.marys hospital",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,ADR-JY7S73Z,,False,"bus station, st marys,kenyatta,mbagathi road,langata, otiende",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,ADR-POKSKOO,,False,"bus station, otiende,knh, mbagathi way, langata",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0572,St. Marys Transport Society,ADR-VYASALA,,False,"bus station, st.marys hospital,knh,mbagathi way, langata, otiende",ST. MARYS TRANSPORT SACCO SOCIETY
NTSA/RSN-0573,Stahito Commuter Services CO,NTR-00202105241240410,,True,"Kitengela, mombasa rd cabanas eastern bypass kangundo rd ruai kamulu outering rd kwa njenga lungalunga rd likoni industrial area lusaka rd bus station/muthurwa railways mbagathi rd langata rd bomas jogoo rd eastleigh(biafra)alsops wangige ruaka ruiru via thika, Muranga",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0573,Stahito Commuter Services CO,NTR-001405,,True,"otc, industrial area,jogoo rd,likoni rd,mombasa rd, kitengela",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0573,Stahito Commuter Services CO,NTR-00563,,False,"bus station, lusaka road,enterprise road,industrial area,general motors, mukuru kwa njenga",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0573,Stahito Commuter Services CO,ADR-YM3S8ML,,True,"Muthurwa, Jogoo road Likoni road Industrial AreaLusaka rd mombasa roadKwa Njenga Kitengela City cabanas Eastern Bypass Kangundo rd Ruai Kamulu Outering rd Alsops Eastleigh(Biafra) Lungalunga, Bus station",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0573,Stahito Commuter Services CO,ADR-8LMSMLE,,True,"Kitengela, mombasa rd cabanas eastern bypass kangundo rd ruai kamulu outering rd kwa njenga lungalunga rd likoni industrial area lusaka rd bus station/muthurwa jogoo rd eastleigh(biafra)alsops wangige ruaka ruiru via thika, Muranga",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0573,Stahito Commuter Services CO,ADR-ZZJSL6R,,True,"muthurwa, jogoo road , likoni road, industrial area, mombasa road, kitengela",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0573,Stahito Commuter Services CO,ADR-LZRSE8D,,False,"railways, athi river, kitengela",STAHITO  COMMUTER  SERVICES CO. LIMITED
NTSA/RSN-0574,Starbus Company (k),NTR-0078,,False,"odeon, westlands, kangemi",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),NTR-00202001071426110,,False,"Odeon/Lagos rd, WestlandsWestlandsRedhill rdLink rdGigiriGachieKaruraGitaru rdWangigeKikuyu, Kangemi",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),NTR-0015,,False,"uthiru, kawangware, yaya,ambassador, railways",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-2DVSROK,,False,"odeon, westlandsuthiru, kinoo",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-K9BF68M,,False,"railways, abambassador, kawangware, uthiru",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-7WRS93P,,False,"odeon, westlands, kangemi, uthiru, kinoo",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-BQ9SQBV,,False,"railways, uthiru,abambassador, kawangware",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-REOSZVQ,,False,"odeon, kinoo, westlandsuthiru",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-MDMSJRE,,False,"odeon, kangemi, westlands",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-YM3SBAV,,False,"odeon, kangemi, stage87, muhuri road, dagoretti market junction",STARBUS COMPANY (K) LTD
NTSA/RSN-0574,Starbus Company (k),ADR-8LMSY6Y,,True,"railways, ngong road, naivasha road, satellite , kabiria, uthiru",STARBUS COMPANY (K) LTD
NTSA/RSN-01754,Summa Transporters,ADR-A5AC276,,False,"Ring road, NgaraGithuraiRuiruMwihokoThikaMakongeni, Kenol",SUMMA TRANSPORTERS SACCO LIMITED
NTSA/RSN-01754,Summa Transporters,ADR-9AKFOW5,,False,"githurai, mwihoko, ruiru, kenol",SUMMA TRANSPORTERS SACCO LIMITED
NTSA/RSN-0579,Sunbird Services,NTR-00123,,False,"Ronald Ngala, Zimmerman githurai kahawa west northern bypass outering rd eastern bypass ruiru, Thika",SUNBIRD SERVICES LTD
NTSA/RSN-0579,Sunbird Services,NTR-00209,,False,"odeon, githurai, kahawa west",SUNBIRD SERVICES LTD
NTSA/RSN-0579,Sunbird Services,ADR-K9BFZ2J,,True,"Mombasa, NairobiEmbuMaua via MeruNanyukiNyeriNyahururuNaivashaNakuruKisumu, Kakamega back",SUNBIRD SERVICES LTD
NTSA/RSN-0579,Sunbird Services,ADR-7WRSO3A,,False,"ronald ngala, zimmerman, kahawa west",SUNBIRD SERVICES LTD
NTSA/RSN-0579,Sunbird Services,ADR-BQ9SMBK,,False,"ronald ngala, githurai , kahawa west",SUNBIRD SERVICES LTD
NTSA/RSN-0579,Sunbird Services,ADR-REOSYV5,,False,"ronald ngala, kahawa west, githurai",SUNBIRD SERVICES LTD
NTSA/RSN-0579,Sunbird Services,ADR-MDMSERP,,False,"ronald ngala, kahawa west, zimmerman",SUNBIRD SERVICES LTD
NTSA/RSN-0580,Super Highway 45 Society,NTR-00202103101509460,45,True,"Cabanas, Eastern bypass Outerng rd Juja rd Nairobi Thika rd Mwhihoko Githurai Thika, Mwingi",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,NTR-00415,45,False,"ronald ngara, thika road, githurai",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-YM3SVQB,45,False,"nairobi, thika road, githurai",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-8LMSJPV,45,False,"nairobi, thika road, githurai",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-ZZJS9DZ,45,True,"nairobi, thika road, githurai, mwingi",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-LZRSOZW,45,True,"ronald ngala, mwingi, githurai",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-O68IVWP,45,True,"nairobi, mwingi,thika road, githurai",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-6DBSW7Y,45,True,"railways, mwingi,thika road, githurai",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0580,Super Highway 45 Society,ADR-WZ9SW6P,45,True,"ronald ngala, githurai, thika, mwingi",SUPER HIGHWAY 45 SACCO SOCIETY LTD
NTSA/RSN-0581,Super Metro,NTR-00202006121135460,,False,"Ruiru, RuakaWangigeKikuyuWaiyakiwayWestlandsMoi avenueTomboyaThika rdKasaraniJujaThika, Thika-Makongeni",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,NTR-00202108091506440,,False,"TALA, KOMAROCK- MALAA- KAMULU- RUAI-UTAWALA-PIPELINE- JOGOO RD- YAYA- KAWANGWARE-KABIRIA- KiKUYU, Limuru",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,NTR-00130,,False,"kikuyu, waiyaki way,westlands,moi avenue,tom mboya,thika road,kasarani, juja",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,NTR-00191,,False,"kikuyu, kawangware kenyatta ambasdour tom mboya thika road kasarani, juja",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-A5ACQDD,,True,"Ruiru, Ruaka Wangige Kikuyu Waiyaki way Westlands Moi Avenue Tom Mboya Thika rd Kasarani Juja Thika (Thika makongeni) Oldonyo Sabuk Kilimambogo Tala Machakos Mombasa rd, Mlolongo",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-9AKF2PP,,True,"Ruiru, Ruaka Wangige Kikuyu Waiyaki way Westlands Moi Avenue Tom Mboya Thika rd Kasarani Juja Thika (Thika makongeni) Oldonyo Sabuk Kilimambogo Tala Machakos Mombasa rd, Mlolongo",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-DB3T5RP,,True,"Ruiru, Ruaka Wangige Kikuyu Waiyaki way Westlands Moi Avenue Tom Mboya Thika rd Kasarani Juja Thika Thika makongeni Oldonyo Sabuk Kilimambogo Tala Machakos Mlolongo Mombasa rd Bomas Hardy Gataka Ongata Rongai Kiserian Ngong Karen Dagoretti corner, KNH",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-3ZQS3DE,,True,"ruaka, Wangige kikuyu waiyaki way westlands moi avenueTomboya Thika rd kasarani zimmerman kahawa west bypass Juja Thika Thika makongeni oldonyo sabuk Kilimambogo TalaMachakos Mlolongo mombasa rd Bomas hardy gataka ongata Rongai Kiserian Ngong Karen Dagoreti coner, KNH",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-JY7SLYJ,,True,"ruaka, Wangige limuru kikuyu waiyaki way westlands moi avenueTom boya Thika rd alsops juja rd outering rd kasarani zimmerman kahawa west bypass Juja Thika Thika makongeni oldonyo sabuk Kilimambogo Tala Machakos kitengela Mlolongo mombasa rd jogoo rd upperhill Bomas hardy gataka ongata Rongai Kiserian Ngong Karen Dagoreti coner kawangare kabiria lavington kileleshwa yaya, KNH",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-POKSR2V,,False,"Ruiru, ruakawangigeLimuruKikuyuWiayaki wayWestlandsMoi avenueTom mboyaGPOAmbassadorsKencomThika rdAlsopsJuja rdOutering rdAirport rdEmbakasi via Taj mallCity cabanasUtawalaPipelineKomarockUmojaSavanahJacarandaFedhaTenaMombasa rdKitengelaMachakosTalaKilimbambogoOldonyo sabukMakongeniThika JujaYayakileleshwaLavingtonKabiria KawangwareDagoreticornerKarenNgongKiserianOngata rongaiGatakaHardyBomas, KNH back",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-VYAS9Y2,,False,"kikuyu, juja,waiyaki way,westlands,moi avenue,tom mboya,thika road, kasarani",SUPER METRO LIMITED
NTSA/RSN-0581,Super Metro,ADR-Q5LCM2D,,False,"kikuyu, waiyakiway,westlands,moi avenue,tom mboya,thika road,kasarani,juja, makongenithika",SUPER METRO LIMITED
NTSA/RSN-0322,Super Tram,NTR-00202109131306060,,False,"Tom mboya, limuru ndenderu ruakamwihoko zimmermangithuraikahawa westruirujujathika road, makongenithika",SUPER TRAM LIMITED
NTSA/RSN-0322,Super Tram,NTR-00124,,False,"tommboya, zimmerma,githurai, kahawa west",SUPER TRAM LIMITED
NTSA/RSN-0322,Super Tram,NTR-00201901151029270,,False,"tom mboya, zimmerman,githurai,kahawa west,ruiru,juja,thika road, makongenithika",SUPER TRAM LIMITED
NTSA/RSN-0322,Super Tram,ADR-ZZJS9PQ,,False,"commercial, githurai,zimmerman, kahawa west",SUPER TRAM LIMITED
NTSA/RSN-0322,Super Tram,ADR-2DVSZQ8,,False,"tommboya, kahawa west,zimmerma, githurai",SUPER TRAM LIMITED
NTSA/RSN-0322,Super Tram,ADR-K9BFEA9,,False,"ronald ngala, githurai , kahawa west",SUPER TRAM LIMITED
NTSA/RSN-0322,Super Tram,ADR-7WRS7Q6,,False,"odeon, githurai,kahawa west,bypass, ruiru",SUPER TRAM LIMITED
NTSA/RSN-01355,Surmount Shuttle,NTR-00201910041103390,,False,"Luthuli Avenue, Thika rd,Juja,Makongeni, Gatundu, Luthuli Avenue",SURMOUNT SHUTTLE LIMITED
NTSA/RSN-01355,Surmount Shuttle,,,False,"Ngara,Juja rd,Outering rd ,Jogoo rd,Kangundo rd,Eastern Bypass,Savannah - Komarock and back- Luthuli Avenue",SURMOUNT SHUTTLE LIMITED
NTSA/RSN-0592,Tawala Shuttle,NTR-0016,,True,"Bus station, NRB West Madaraka Mombasa RD, Langata RD, Lusaka RDCity Standium, Jogoo RD Donholm, OuterRing Rd AllsopsThika RD, UtawalaEastern BypassRuiru, RuakaWangige Kawangware, Ngong rd",tawala shuttle limited
NTSA/RSN-0592,Tawala Shuttle,NTR-001183,,True,"Kangundo Rd, Outering Rd Githunguri Utawala Jogoo Rd Mombasa Rd Mbagathi Rd GPO via Ngong Rd, Ambassador",tawala shuttle limited
NTSA/RSN-0592,Tawala Shuttle,NTR-00134,,True,"joska, githunguri,utawala,mombasa road,gpo,ambassadeur, commercial",tawala shuttle limited
NTSA/RSN-0592,Tawala Shuttle,ADR-2DVS23A,,True,"joska, commercial,githunguri,utawala,mombasa road,gpo, ambassadeur",tawala shuttle limited
NTSA/RSN-01725,Telaviv,NTR-00201901041436380,,False,"south c, south b,likoni, eastleigh",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-REOSRMR,,True,"bus station, mombasa road, south c, south b, hazina",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-MDMSQ8O,,False,"ngumo, south c, south b, industrial area",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-YM3S6Q9,,False,"bus station, south c,southb, industrial area",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-8LMSEPZ,,True,"bus station, hazina,mombasa road, south c, south b",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-ZZJSQD5,,True,"south c, south b,mombasa rd,likoni,eastleigh,gikomba,jogoo rd,outering rd,donholm, fedha",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-LZRSWZV,,False,"south c, south b,likoni,eastleigh,gikomba,jogoo rd,outering rd, fedha",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-O68I2WW,,True,"machakos, syokimau,imara daima,south b,south c,ngumo,likoni rd,industrial area,eastleigh,gikomba,busstation,jogoo rd,donholm, fedha",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-01725,Telaviv,ADR-6DBS87M,,True,"machakos, syokimau,imara daima,south b,south c,ngumo,likoni rd,industrial area,eastleigh,gikomba,busstation,jogoo rd,outering rd,donholm, fedha",TELAVIV TRAVELLERS LIMITED
NTSA/RSN-0605,Thomat Savings AND Credit Copperative Society,NTR-00201912041616440,,False,"Odeon, Thika rdThomeRuakakiambuRuiru, Thika (MAKONGENI)",THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED
NTSA/RSN-0605,Thomat Savings AND Credit Copperative Society,NTR-00202008061555520,,False,"Odeon, Thika road Thome Kiambu Barabara Tano Nderi Kikuyu Ruaka Ruiru Thika, Makongeni",THOMAT SAVINGS AND CREDIT COPPERATIVE SOCIETY LIMITED
