route_id,direction,sequence,stage_id
70200003211,out,10,0701ROS
70200003211,out,11,0701PKA
70200003211,out,12,0701NSC
70200003211,out,13,0701KBG
70200003211,out,14,0701MGJ
70200003211,out,15,0701ADC
70200003211,out,16,0701MKA
70200003211,out,17,0701NJR
70200003211,out,18,0701SSR
70200003211,out,19,0701KAR
70200003211,out,20,0701FJE
70200003211,out,21,0701OLY
70200003211,out,22,0711OLI
70200003211,out,23,0703EQY
70200003211,out,24,0713AYN
70200003211,in,0,0713AYN
70200003211,in,1,0700EAY
70200003211,in,2,0710OLS
70200003211,in,3,0700OLM
70200003211,in,4,0700FJS
70200003211,in,5,0700KRA
70200003211,in,6,0700TON
70200003211,in,7,0700MOG
70200003211,in,8,0710TTL
70200003211,in,9,0700BMC
70200003211,in,10,0710CCT
70200003211,in,11,0710CME
70200003211,in,12,0712KNH
70200003211,in,13,0710KNS
70200003211,in,14,0700KCQ
70200003211,in,15,0700BRM
70200003211,in,16,0710TNA
70200003211,in,17,1050COM
70200003211,in,18,0610SER
70200003211,in,19,0610GPO
70200003211,in,20,0610INM
70200003211,in,21,0412AMB
30907003211,out,0,0212DDT
30907003211,out,1,0211KMJ
30907003211,out,2,0201KRK
30907003211,out,3,0311PGG
30907003211,out,4,0301MBP
30907003211,out,5,0301MLG
30907003211,out,6,0301SNT
30907003211,out,7,0301ALB
30907003211,out,8,0301MAP
30907003211,out,9,0301BHS
30907003211,out,10,0311AGP
30907003211,out,11,0311TEN
30907003211,out,12,0311THY
30907003211,out,13,0311CHF
30907003211,out,14,0301BAS
30907003211,out,15,0301FLT
30907003211,out,16,0311JSG
30907003211,out,17,0302RND
30907003211,out,18,0311SOK
30907003211,out,19,0311BAO
30907003211,out,20,0311RIS
30907003211,out,21,0311SEN
30907003211,out,22,0311TOT
30907003211,out,23,0301AIC
30907003211,out,24,0311NNE
30907003211,out,25,0311DIZ
30907003211,out,26,0311FTY
30907003211,out,27,0311CIN
30907003211,out,28,0311BET
30907003211,out,29,0311JUA
30907003211,out,30,0311JER
30907003211,out,31,0313DDS
30907003211,in,0,0313DDS
30907003211,in,1,0300FTY
30907003211,in,2,0300DSC
30907003211,in,3,0310EQT
30907003211,in,4,0300BPS
30907003211,in,5,0310DUN
30907003211,in,6,0310TOT
30907003211,in,7,0310SEN
30907003211,in,8,0310RIS
30907003211,in,9,0300MUT
30907003211,in,10,0310BAO
30907003211,in,11,0300RND
30907003211,in,12,0310FLT
30907003211,in,13,0300BAS
30907003211,in,14,0310CHF
30907003211,in,15,0310TEN
30907003211,in,16,0310FRC
30907003211,in,17,0310JAY
30907003211,in,18,0310SNT
30907003211,in,19,0300MLG
30907003211,in,20,0310PGG
30907003211,in,21,0210KRK
30907003211,in,22,0212DDT
40700003311,out,0,0412DON
40700003311,out,1,0401CLT
40700003311,out,2,0401KWR
40700003311,out,3,0401TMI
40700003311,out,4,0401MLD
40700003311,out,5,0401STG
40700003311,out,6,0401FDA
40700003311,out,7,0401PPL
40700003311,out,8,0401CMT
40700003311,out,9,0401SPN
40700003311,out,10,0403RDA
40700003311,out,11,0401TRN
40700003311,out,12,0401KTN
40700003311,out,13,0403KBL
40700003311,in,0,0400CBN
40700003311,in,1,0403KBL
40700003311,in,2,0400KBL
40700003311,in,3,0400KTN
40700003311,in,4,0400TRN
40700003311,in,5,0400RDA
40700003311,in,6,0400CNT
40700003311,in,7,0400CMT
40700003311,in,8,0400PPL
40700003311,in,9,0400FDA
40700003311,in,10,0400AP1
40700003311,in,11,0400STG
40700003311,in,12,0400AP2
40700003311,in,13,0400TSA
40700003311,in,14,0400TMI
40700003311,in,15,0400KWR
40700003311,in,16,0400CLT
40700003311,in,17,0402DON
40700033C11,out,0,0512CMC
40700033C11,out,1,0411CST
40700033C11,out,2,0411SMY
40700033C11,out,3,0411MZW
40700033C11,out,4,0401RKN
40700033C11,out,5,0411CAR
40700033C11,out,6,0411PST
40700033C11,out,7,0401UJR
40700033C11,out,8,0411HMZ
40700033C11,out,9,0411TMH
40700033C11,out,10,0412DON
40700033C11,out,11,0401CLT
40700033C11,out,12,0401KWR
40700033C11,out,13,0401TMI
40700033C11,out,14,0401MLD
40700033C11,out,15,0401STG
40700033C11,out,16,0401FDA
40700033C11,out,17,0401PPL
40700033C11,out,18,0401CMT
40700033C11,out,19,0401SPN
40700033C11,out,20,0403RDA
40700033C11,out,21,0401TRN
40700033C11,out,22,0401KTN
40700033C11,out,23,0403KBL
40700033C11,in,0,0400CBN
40700033C11,in,1,0403KBL
40700033C11,in,2,0400KBL
40700033C11,in,3,0400KTN
40700033C11,in,4,0400TRN
40700033C11,in,5,0400RDA
40700033C11,in,6,0400CNT
40700033C11,in,7,0400CMT
40700033C11,in,8,0400PPL
40700033C11,in,9,0400FDA
40700033C11,in,10,0400AP1
40700033C11,in,11,0400STG
40700033C11,in,12,0400AP2
40700033C11,in,13,0400TSA
40700033C11,in,14,0400TMI
40700033C11,in,15,0400KWR
40700033C11,in,16,0400CLT
40700033C11,in,17,0412DON
40700033C11,in,18,0410DNR
40700033C11,in,19,0410TMH
40700033C11,in,20,0410HMZ
40700033C11,in,21,0400TJR
40700033C11,in,22,0410MKD
40700033C11,in,23,0400UJR
40700033C11,in,24,0410PST
40700033C11,in,25,0412CAR
40700033C11,in,26,0400MKG
40700033C11,in,27,0400MZW
40700033C11,in,28,0410KLL
40700033C11,in,29,0410CST
40700033C11,in,30,0400NCC
40700033C11,in,31,0400CTB
40700033C11,in,32,0412CMC
50703033C11,out,0,0511CMC
50703033C11,out,1,0511NYY
50703033C11,out,2,0511IFC
50703033C11,out,3,0511CPC
50703033C11,out,4,0511BLV
50703033C11,out,5,0511PST
50703033C11,out,6,0511PNR
50703033C11,out,7,0501SDG
50703033C11,out,8,0511SMR
50703033C11,out,9,0501GMS
50703033C11,out,10,0501IMR
50703033C11,out,11,0513CAB
50703033C11,out,12,0400KBL
50703033C11,out,13,0400KTN
50703033C11,out,14,0400TRN
50703033C11,out,15,0400RDA
50703033C11,out,16,0501TKS
50703033C11,out,17,0501VIL
50703033C11,out,18,0501EMB
50703033C11,out,19,0501KWK
50703033C11,out,20,0501CRW
50703033C11,out,21,0501JKL
50703033C11,out,22,0501CHN
50703033C11,out,23,0501KWG
50703033C11,out,24,0501BRE
50703033C11,in,0,0501BRE
50703033C11,in,1,0500KWG
50703033C11,in,2,0500CHN
50703033C11,in,3,0500KWT
50703033C11,in,4,0500JKL
50703033C11,in,5,0500CRW
50703033C11,in,6,0500EMB
50703033C11,in,7,0500KEA
50703033C11,in,8,0500TKS
50703033C11,in,9,0500RAJ
50703033C11,in,10,0510RBT
50703033C11,in,11,0401TRN
50703033C11,in,12,0401KTN
50703033C11,in,13,0403KBL
50703033C11,in,14,0500CAB
50703033C11,in,15,0510GMS
50703033C11,in,16,0500SMR
50703033C11,in,17,0500PNR
50703033C11,in,18,0510ATL
50703033C11,in,19,0500SHL
50703033C11,in,20,0510BLV
50703033C11,in,21,0500NYY
50703033C11,in,22,0501KAB
50703033C11,in,23,0501KAB
50703033C11,in,24,0512CML
50702003311,out,0,0512CMC
50702003311,out,1,0501NYY
50702003311,out,2,0511IFC
50702003311,out,3,0511CPC
50702003311,out,4,0511BLV
50702003311,out,5,0511PST
50702003311,out,6,0511PNR
50702003311,out,7,0501SDG
50702003311,out,8,0511SMR
50702003311,out,9,0501GMS
50702003311,out,10,0501IMR
50702003311,out,11,0513CAB
50702003311,out,12,0400KBL
50702003311,out,13,0400KTN
50702003311,out,14,0400TRN
50702003311,out,15,0400RDA
50702003311,out,16,0501TKS
50702003311,out,17,0501VIL
50702003311,out,18,0511GTA
50702003311,out,19,0501GTA
50702003311,out,20,0501GTD
50702003311,out,21,0503PEV
50702003311,in,0,0503PEV
50702003311,in,1,0500EVP
50702003311,in,2,0500KEA
50702003311,in,3,0500TKS
50702003311,in,4,0500RAJ
50702003311,in,5,0400RDA
50702003311,in,6,0400CNT
50702003311,in,7,0400CMT
50702003311,in,8,0400PPL
50702003311,in,9,0400FDA
50702003311,in,10,0400AP1
50702003311,in,11,0400STG
50702003311,in,12,0400AP2
50702003311,in,13,0400TSA
50702003311,in,14,0400TMI
50702003311,in,15,0400KWR
50702003311,in,16,0400CLT
50702003311,in,17,0402DON
50702003311,in,18,0410DNR
50702003311,in,19,0410TMH
50702003311,in,20,0410HMZ
50702003311,in,21,0400TJR
50702003311,in,22,0410MKD
50702003311,in,23,0400UJR
50702003311,in,24,0410PST
50702003311,in,25,0412CAR
50702003311,in,26,0400MKG
50702003311,in,27,0400MZW
50702003311,in,28,0410KLL
50702003311,in,29,0410CST
50702003311,in,30,0400NCC
50702003311,in,31,0400CTB
50702003311,in,32,0410SLA
50702003311,in,33,0412CMC
40701003311,out,0,0512CMC
40701003311,out,1,0411CST
40701003311,out,2,0411SMY
40701003311,out,3,0411MZW
40701003311,out,4,0401RKN
40701003311,out,5,0411CAR
40701003311,out,6,0411PST
40701003311,out,7,0401UJR
40701003311,out,8,0411HMZ
40701003311,out,9,0411TMH
40701003311,out,10,0412DON
40701003311,out,11,0401CLT
40701003311,out,12,0401KWR
40701003311,out,13,0401TMI
40701003311,out,14,0401MLD
40701003311,out,15,0401STG
40701003311,out,16,0401FDJ
40701003311,out,17,0401FDE
40701003311,out,18,0401CWS
40701003311,out,19,0403MWF
40701003311,in,0,0403MWF
40701003311,in,1,0410GTB
40701003311,in,2,0400FDE
40701003311,in,3,0400AP1
40701003311,in,4,0400STG
40701003311,in,5,0400AP2
40701003311,in,6,0400TSA
40701003311,in,7,0400TMI
40701003311,in,8,0400KWR
40701003311,in,9,0400CLT
40701003311,in,10,0412DON
40701003311,in,11,0410DNR
40701003311,in,12,0410TMH
40701003311,in,13,0410HMZ
40701003311,in,14,0400TJR
40701003311,in,15,0410MKD
40701003311,in,16,0400UJR
40701003311,in,17,0410PST
40701003311,in,18,0412CAR
40701003311,in,19,0400MKG
40701003311,in,20,0400MZW
40701003311,in,21,0410KLL
40701003311,in,22,0410CST
40701003311,in,23,0400NCC
40701003311,in,24,0400CTB
40701003311,in,25,0412CMC
50700033H01,out,0,0511CAB
50700033H01,out,1,0400KBL
50700033H01,out,2,0400KTN
50700033H01,out,3,0400TRN
50700033H01,out,4,0511RDA
50700033H01,out,5,0511NBK
50700033H01,out,6,0501BRK
50700033H01,out,7,0511CHN
50700033H01,out,8,0511GSU
50700033H01,out,9,0511MHG
50700033H01,out,10,0511ADP
50700033H01,out,11,0511KCF
50700033H01,out,12,0501AMN
50700033H01,out,13,0501UTJ
50700033H01,out,14,0511BND
50700033H01,out,15,0511UCC
50700033H01,out,16,0511BPS
50700033H01,in,0,0511BPS
50700033H01,in,1,0510UTJ
50700033H01,in,2,0510AMN
50700033H01,in,3,0510ADP
50700033H01,in,4,0510GSU
50700033H01,in,5,0510BRK
50700033H01,in,6,0510TSK
50700033H01,in,7,0510AVT
50700033H01,in,8,0510RBT
50700033H01,in,9,0401TRN
50700033H01,in,10,0401KTN
50700033H01,in,11,0403KBL
50700033H01,in,12,0500CAB
50600003311,out,0,0512CML
50600003311,out,1,0501NYY
50600003311,out,2,0511IFC
50600003311,out,3,0511CPC
50600003311,out,4,0511BLV
50600003311,out,5,0511PST
50600003311,out,6,0511PNR
50600003311,out,7,0501SDG
50600003311,out,8,0511SMR
50600003311,out,9,0501GMS
50600003311,out,10,0513IMD
50600003311,in,0,0500IMD
50600003311,in,1,0513IMD
50600003311,in,2,0510GMS
50600003311,in,3,0500SMR
50600003311,in,4,0500PNR
50600003311,in,5,0510ATL
50600003311,in,6,0500SHL
50600003311,in,7,0510BLV
50600003311,in,8,0500NYY
50600003311,in,9,0510KAB
50600003311,in,10,0510AGP
50600003311,in,11,0512CML
50703033J01,out,0,0511CAB
50703033J01,out,1,0400KBL
50703033J01,out,2,0400KTN
50703033J01,out,3,0400TRN
50703033J01,out,4,0511RDA
50703033J01,out,5,0511NBK
50703033J01,out,6,0501BRK
50703033J01,out,7,0511CHN
50703033J01,out,8,0511GSU
50703033J01,out,9,0511MHG
50703033J01,out,10,0511ADP
50703033J01,out,11,0511KCF
50703033J01,out,12,0501AMN
50703033J01,out,13,0511BND
50703033J01,out,14,0501KSN
50703033J01,out,15,0511SPM
50703033J01,out,16,0501ELD
50703033J01,out,17,0513GTR
50703033J01,in,0,0513GTR
50703033J01,in,1,0500ELD
50703033J01,in,2,0510SKY
50703033J01,in,3,0510AMN
50703033J01,in,4,0510ADP
50703033J01,in,5,0510GSU
50703033J01,in,6,0510BRK
50703033J01,in,7,0510TSK
50703033J01,in,8,0510AVT
50703033J01,in,9,0510RBT
50703033J01,in,10,0401TRN
50703033J01,in,11,0401KTN
50703033J01,in,12,0403KBL
50703033J01,in,13,0500CAB
50600033A11,out,0,0512BST
50600033A11,out,1,0501NYY
50600033A11,out,2,0511IFC
50600033A11,out,3,0511CPC
50600033A11,out,4,0511BLV
50600033A11,out,5,0511PST
50600033A11,out,6,0511PNR
50600033A11,out,7,0501SDG
50600033A11,out,8,0511SMR
50600033A11,out,9,0501GMS
50600033A11,out,10,0513IMD
50600033A11,out,11,0503MZW
50600033A11,in,0,0503MZW
50600033A11,in,1,0500IMD
50600033A11,in,2,0510GMS
50600033A11,in,3,0500SMR
50600033A11,in,4,0500PNR
50600033A11,in,5,0510ATL
50600033A11,in,6,0500SHL
50600033A11,in,7,0510BLV
50600033A11,in,8,0500NYY
50600033A11,in,9,0510KAB
50600033A11,in,10,0510AGP
50600033A11,in,11,0512BST
70000203311,out,0,0602STP
70000203311,out,1,0711NAT
70000203311,out,2,0712KNT
70000203311,out,3,0711KEM
70000203311,out,4,0711SUN
70000203311,out,5,0711NEW
70000203311,out,6,0711GCP
70000203311,out,7,0713NGM
70000203311,in,0,0713NGM
70000203311,in,1,0601HIG
70000203311,in,2,0601PCE
70000203311,in,3,0601HCO
70000203311,in,4,0710KEM
70000203311,in,5,0601FLY
70000203311,in,6,0600MOS
70000203311,in,7,0600MBA
70000203311,in,8,0712KNH
70000203311,in,9,0710TNA
70000203311,in,10,0700NHF
70000203311,in,11,0510AGP
70000203311,in,12,0602STP
40100003311,out,0,0412MTW
40100003311,out,1,0411CST
40100003311,out,2,0411SMY
40100003311,out,3,0411MZW
40100003311,out,4,0401RKN
40100003311,out,5,0411CAR
40100003311,out,6,0411PST
40100003311,out,7,0401UJR
40100003311,out,8,0411HMZ
40100003311,out,9,0411TMH
40100003311,out,10,0412DON
40100003311,out,11,0401CLT
40100003311,out,12,0401KWR
40100003311,out,13,0401TMI
40100003311,out,14,0401MLD
40100003311,out,15,0401STG
40100003311,out,16,0401FDA
40100003311,out,17,0401PPL
40100003311,out,18,0401CMT
40100003311,out,19,0401SPN
40100003311,out,20,0403RDA
40100003311,in,0,0403RDA
40100003311,in,1,0400RDA
40100003311,in,2,0400CNT
40100003311,in,3,0400CMT
40100003311,in,4,0400PPL
40100003311,in,5,0400FDA
40100003311,in,6,0400AP1
40100003311,in,7,0400STG
40100003311,in,8,0400AP2
40100003311,in,9,0400TSA
40100003311,in,10,0400TMI
40100003311,in,11,0400KWR
40100003311,in,12,0400CLT
40100003311,in,13,0412DON
40100003311,in,14,0410DNR
40100003311,in,15,0410TMH
40100003311,in,16,0410HMZ
40100003311,in,17,0400TJR
40100003311,in,18,0410MKD
40100003311,in,19,0400UJR
40100003311,in,20,0410PST
40100003311,in,21,0412CAR
40100003311,in,22,0400MKG
40100003311,in,23,0400MZW
40100003311,in,24,0410KLL
40100003311,in,25,0410CST
40100003311,in,26,0412MTW
50701003311,out,0,0512CMC
50701003311,out,1,0501NYY
50701003311,out,2,0511IFC
50701003311,out,3,0511CPC
50701003311,out,4,0511BLV
50701003311,out,5,0511PST
50701003311,out,6,0511PNR
50701003311,out,7,0501SDG
50701003311,out,8,0511SMR
50701003311,out,9,0501GMS
50701003311,out,10,0501IMR
50701003311,out,11,0513CAB
50701003311,out,12,0513CAB
50701003311,out,13,0400KBL
50701003311,out,14,0400KTN
50701003311,out,15,0400TRN
50701003311,in,0,0400RDA
50701003311,in,1,0400CNT
50701003311,in,2,0400CMT
50701003311,in,3,0400PPL
50701003311,in,4,0400FDA
50701003311,in,5,0400AP1
50701003311,in,6,0400STG
50701003311,in,7,0400AP2
50701003311,in,8,0400TSA
50701003311,in,9,0400TMI
50701003311,in,10,0400KWR
50701003311,in,11,0400CLT
50701003311,in,12,0402DON
50701003311,in,13,0410DNR
50701003311,in,14,0410TMH
50701003311,in,15,0410HMZ
50701003311,in,16,0400TJR
50701003311,in,17,0410MKD
50701003311,in,18,0400UJR
50701003311,in,19,0410PST
50701003311,in,20,0412CAR
50701003311,in,21,0400MKG
50701003311,in,22,0400MZW
50701003311,in,23,0410KLL
50701003311,in,24,0410CST
50701003311,in,25,0400NCC
50701003311,in,26,0400CTB
50701003311,in,27,0410SLA
50701003311,in,28,0412CMC
70101013301,out,0,0612NGM
70101013301,out,1,0611HGH
70101013301,out,2,0611STH
70101013301,out,3,0511MFL
70101013301,out,4,0501DSC
70101013301,out,5,0601MSQ
70101013301,out,6,0601SHP
70101013301,out,7,0601OLM
70101013301,out,8,0603STB
70101013301,in,0,0603STB
70101013301,in,1,0600OLM
70101013301,in,2,0610SHP
70101013301,in,3,0510MFL
70101013301,in,4,0501TML
70101013301,in,5,0600STH
70101013301,in,6,0600HGH
70101013301,in,7,0610MHS
70101013301,in,8,0600NGM
50700003311,out,0,0512AMU
50700003311,out,1,0501NYY
50700003311,out,2,0511IFC
50700003311,out,3,0511CPC
50700003311,out,4,0511BLV
50700003311,out,5,0511PST
50700003311,out,6,0511PNR
50700003311,out,7,0501SDG
50700003311,out,8,0511SMR
50700003311,out,9,0501GMS
50700003311,out,10,0501IMR
50700003311,out,11,0513CAB
50700003311,out,12,0400KBL
50700003311,out,13,0400KTN
50700003311,out,14,0400TRN
50700003311,out,15,0511RDA
50700003311,out,16,0511NBK
50700003311,out,17,0501BRK
50700003311,out,18,0511CHN
50700003311,out,19,0511GSU
50700003311,out,20,0511MHG
50700003311,out,21,0511ADP
50700003311,out,22,0511KCF
50700003311,out,23,0501AMN
50700003311,out,24,0511BND
50700003311,out,25,0501KSN
50700003311,out,26,0511SPM
50700003311,out,27,0501ELD
50700003311,out,28,0513GTR
50700003311,in,0,0513GTR
50700003311,in,1,0500ELD
50700003311,in,2,0510SKY
50700003311,in,3,0510AMN
50700003311,in,4,0510ADP
50700003311,in,5,0510GSU
50700003311,in,6,0510BRK
50700003311,in,7,0510TSK
50700003311,in,8,0510AVT
50700003311,in,9,0510RBT
50700003311,in,10,0401TRN
50700003311,in,11,0401KTN
50700003311,in,12,0403KBL
50700003311,in,13,0500CAB
50700003311,in,14,0510GMS
50700003311,in,15,0500SMR
50700003311,in,16,0500PNR
50700003311,in,17,0510ATL
50700003311,in,18,0500SHL
50700003311,in,19,0510BLV
50700003311,in,20,0500NYY
50700003311,in,21,0510KAB
50700003311,in,22,6050GPO
50700003311,in,23,0502AMB
40702034B11,out,0,0412AMB
40702034B11,out,1,0411CST
40702034B11,out,2,0411SMY
40702034B11,out,3,0411MZW
40702034B11,out,4,0401RKN
40702034B11,out,5,0411CAR
40702034B11,out,6,0411PST
40702034B11,out,7,0401UJR
40702034B11,out,8,0411HMZ
40702034B11,out,9,0411TMH
40702034B11,out,10,0412DON
40702034B11,out,11,04O2CLT
40702034B11,out,12,0401KSD
40702034B11,out,13,0411KSD
40702034B11,out,14,0411SVN
40702034B11,out,15,0401SVN
40702034B11,out,16,0401GNF
40702034B11,out,17,0411GNF
40702034B11,out,18,0401HRS
40702034B11,out,19,0411PH5
40702034B11,out,20,0401TGS
40702034B11,out,21,0411TGS
40702034B11,out,22,0403JCN
40702034B11,in,0,0403JCN
40702034B11,in,1,0410PH8
40702034B11,in,2,0400TSK
40702034B11,in,3,0400PH5
40702034B11,in,4,0410PS5
40702034B11,in,5,0400HRS
40702034B11,in,6,0401EPA
40702034B11,in,7,0400EPA
40702034B11,in,8,0400TMN
40702034B11,in,9,0400SVN
40702034B11,in,10,0400MRS
40702034B11,in,11,0400KSD
40702034B11,in,12,0410KSD
40702034B11,in,13,0400CLT
40702034B11,in,14,0412DON
40702034B11,in,15,0410DNR
40702034B11,in,16,0410TMH
40702034B11,in,17,0410HMZ
40702034B11,in,18,0400TJR
40702034B11,in,19,0410MKD
40702034B11,in,20,0400UJR
40702034B11,in,21,0410PST
40702034B11,in,22,0412CAR
40702034B11,in,23,0400MKG
40702034B11,in,24,0400MZW
40702034B11,in,25,0410KLL
40702034B11,in,26,0410CST
40702034B11,in,27,0400NCC
40702034B11,in,28,0400CTB
40702034B11,in,29,0410SLA
40702034B11,in,30,0410BST
40702034B11,in,31,0412KNC
40700003411,out,0,0412AMB
40700003411,out,1,0411CST
40700003411,out,2,0411SMY
40700003411,out,3,0411MZW
40700003411,out,4,0401RKN
40700003411,out,5,0411CAR
40700003411,out,6,0411PST
40700003411,out,7,0401UJR
40700003411,out,8,0411HMZ
40700003411,out,9,0411TMH
40700003411,out,10,0412DON
40700003411,out,11,0401CLT
40700003411,out,12,0401KWR
40700003411,out,13,0401TMI
40700003411,out,14,0401MLD
40700003411,out,15,0401STG
40700003411,out,16,0401FDA
40700003411,out,17,0401PPL
40700003411,out,18,0401CMT
40700003411,out,19,0401SPN
40700003411,out,20,0403RDA
40700003411,out,21,0401TNS
40700003411,out,22,0411CRG
40700003411,out,23,0401NAS
40700003411,out,24,0401PDO
40700003411,out,25,0401PD1
40700003411,out,26,0413PSB
40700003411,in,0,0413PSB
40700003411,in,1,0410APT
40700003411,in,2,0400RDA
40700003411,in,3,0400CNT
40700003411,in,4,0400CMT
40700003411,in,5,0400PPL
40700003411,in,6,0400FDA
40700003411,in,7,0400AP1
40700003411,in,8,0400STG
40700003411,in,9,0400AP2
40700003411,in,10,0400TSA
40700003411,in,11,0400TMI
40700003411,in,12,0400KWR
40700003411,in,13,0400CLT
40700003411,in,14,0412DON
40700003411,in,15,0410DNR
40700003411,in,16,0410TMH
40700003411,in,17,0410HMZ
40700003411,in,18,0400TJR
40700003411,in,19,0410MKD
40700003411,in,20,0400UJR
40700003411,in,21,0410PST
40700003411,in,22,0412CAR
40700003411,in,23,0400MKG
40700003411,in,24,0400MZW
40700003411,in,25,0410KLL
40700003411,in,26,0410CST
40700003411,in,27,0400NCC
40700003411,in,28,0400CTB
40700003411,in,29,0410SLA
40700003411,in,30,0410BST
40700003411,in,31,0412KNC
40700003411,in,32,0412KNC
70100203411,out,0,0712KNT
70100203411,out,1,0611HGH
70100203411,out,2,0611STH
70100203411,out,3,0511WIL
70100203411,out,4,0511DAM
70100203411,out,5,0511UCH
70100203411,out,6,0511UHU
70100203411,out,7,0511LAN
70100203411,out,8,0501OIL
70100203411,out,9,0501GAR
70100203411,out,10,0501KIR
70100203411,out,11,0511CIV
70100203411,out,12,0511SOU
70100203411,out,13,0511TAL
70100203411,out,14,0511HIG
70100203411,out,15,0501PET
70100203411,out,16,0501BAR
70100203411,out,17,0501CHI
70100203411,out,18,0511STA
70100203411,out,19,0511OTI
70100203411,out,20,0501PRI
70100203411,out,21,0513HOS
70100203411,in,0,0513HOS
70100203411,in,1,0501PRI
70100203411,in,2,0510BRC
70100203411,in,3,0510LGT
70100203411,in,4,0510KAS
70100203411,in,5,0510CAN
70100203411,in,6,0500DMS
70100203411,in,7,0510AMR
70100203411,in,8,0510LGP
70100203411,in,9,0510WIL
70100203411,in,10,0501BLU
70100203411,in,11,0501APV
70100203411,in,12,0503HRS
70100203411,in,13,0601FLY
70100203411,in,14,0600MOS
70100203411,in,15,0600MBA
70100203411,in,16,0712KNH
40704356011,out,0,0412TSR
40704356011,out,1,0411CST
40704356011,out,2,0411SMY
40704356011,out,3,0411MZW
40704356011,out,4,0401RKN
40704356011,out,5,0411CAR
40704356011,out,6,0411PST
40704356011,out,7,0401UJR
40704356011,out,8,0411HMZ
40704356011,out,9,0411TMH
40704356011,out,10,0412NAI
40704356011,out,11,0411MTN
40704356011,out,12,0401MTN
40704356011,out,13,0401UM1
40704356011,out,14,0400UMM
40704356011,in,0,0400UMD
40704356011,in,1,0411KPS
40704356011,in,2,0401GEE
40704356011,in,3,040HHH
40704356011,in,4,040PLB
40704356011,in,5,0401JNT
40704356011,in,6,0401PCK
40704356011,in,7,0401OLJ
40704356011,in,8,0401KCF
40704356011,in,9,04001LV
40704356011,in,10,0410INC
40704356011,in,11,0403INC
40704356011,in,12,0403INC
40704356011,in,13,0400GRS
40704356011,in,14,0400CST
40704356011,in,15,0410NBT
40704356011,in,16,0400SNG
40704356011,in,17,0410SNG
40704356011,in,18,0400JSK
40704356011,in,19,0400KNA
40704356011,in,20,0410JST
40704356011,in,21,0400JST
40704356011,in,22,0400GPM
40704356011,in,23,0400JMC
40704356011,in,24,0400UM1
40704356011,in,25,0400KCU
40704356011,in,26,0410MUT
40704356011,in,27,0400STL
40704356011,in,28,0410NAI
40704356011,in,29,0410DNR
40704356011,in,30,0410TMH
40704356011,in,31,0410HMZ
40704356011,in,32,0400TJR
40704356011,in,33,0410MKD
40704356011,in,34,0400UJR
40704356011,in,35,0410PST
40704356011,in,36,0412CAR
40704356011,in,37,0400MKG
40704356011,in,38,0400MZW
40704356011,in,39,0410KLL
40704356011,in,40,0410CST
40704356011,in,41,0400NCC
40704356011,in,42,0400CTB
40704356011,in,43,0410SLA
40704356011,in,44,0412TSR
40704356001,out,0,0412NAI
40704356001,out,1,0411MTN
40704356001,out,2,0401MTN
40704356001,out,3,0401UM1
40704356001,out,4,0401UMM
40704356001,out,5,0401UMD
40704356001,out,6,0411KPS
40704356001,out,7,0401GEE
40704356001,out,8,0401HHH
40704356001,out,9,0401PLB
40704356001,out,10,0401JNT
40704356001,out,11,0401PCK
40704356001,out,12,0401OLJ
40704356001,out,13,0401KCF
40704356001,out,14,0403UM2
40704356001,in,0,0403UM2
40704356001,in,1,0400KWC
40704356001,in,2,0410KWC
40704356001,in,3,0400VSP
40704356001,in,4,0400OOJ
40704356001,in,5,0400PCK
40704356001,in,6,0400HNB
40704356001,in,7,0400UMP
40704356001,in,8,0400UMM
40704356001,in,9,0400UM1
40704356001,in,10,0400KCU
40704356001,in,11,0410MUT
40704356001,in,12,0400STL
40704356001,in,13,0412NAI
40705383911,out,0,term_38_39_bus_station
40705383911,out,1,term_38_39_temple_road
40705383911,out,2,0412MTW
40705383911,out,3,0411CST
40705383911,out,4,0411SMY
40705383911,out,5,0411MZW
40705383911,out,6,0401RKN
40705383911,out,7,0411CAR
40705383911,out,8,0411PST
40705383911,out,9,0401UJR
40705383911,out,10,0411HMZ
40705383911,out,11,0411TMH
40705383911,out,12,0412NAI
40705383911,out,13,0411MUT
40705383911,out,14,0401CLX
40705383911,out,15,0401UMJ
40705383911,out,16,0401UM3
40705383911,out,17,0401MLH
40705383911,out,18,0401SPL
40705383911,out,19,0401KMJ
40705383911,out,20,0403SKJ
40705383911,out,21,0411SKA
40705383911,out,22,0401KYJ
40705383911,out,23,0401TWS
40705383911,out,24,0411NJR
40705383911,out,25,0401CHK
40705383911,out,26,0401TKY
40705383911,out,27,0411BPS
40705383911,out,28,0401WKM
40705383911,out,29,0401DNE
40705383911,out,30,0403QKM
40705383911,out,31,kr_ruai
40705383911,out,32,kr_block10
40705383911,out,33,kr_kangundo_rd
40705383911,out,34,kr_acacia
40705383911,out,35,kr_makongeni
40705383911,out,36,kr_26
40705383911,out,37,kr_kanisani
40705383911,out,38,kr_kipawa
40705383911,out,39,kr_sir_henry
40705383911,out,40,kr_kingoris
40705383911,out,41,kr_kamulu
40705383911,out,42,kr_joska
40705383911,in,0,kr_joska
40705383911,in,1,kr_kamulu
40705383911,in,2,kr_kingoris
40705383911,in,3,kr_sir_henry
40705383911,in,4,kr_kipawa
